SPECTRUM - MS,
lav_1395.RAW,
FTMS + p ESI Full ms [50.00-1000.00],
Scan #: 1-36,
RT: 0.01-1.96,
AV: 36,
m/z,Intensity

50.0142,38
50.0212,18.9
50.0249,21.6
50.0315,19.7
50.0491,18.1
50.0543,25
50.0573,21.4
50.0712,18.7
50.0742,23.1
50.0761,20.2
50.096,24.8
50.0965,20.2
50.1096,29.3
50.1136,25.6
50.1363,17.3
50.1443,31.4
50.1795,17
50.2012,19.8
50.2191,19.9
50.2278,28.2
50.2358,19.5
50.2489,20.9
50.2497,26.1
50.2532,19.5
50.2726,31.1
50.3004,18.4
50.3019,24.9
50.3327,21.4
50.3417,21.6
50.3478,19.8
50.3526,27.8
50.3549,24.6
50.3901,28
50.3915,18.6
50.4007,19.5
50.4072,19.9
50.4112,22.9
50.4212,17.8
50.4634,26.4
50.4647,26.7
50.4773,21.6
50.4812,18.8
50.5015,33.6
50.509,18.6
50.5359,18.6
50.5601,18.9
50.5911,20.6
50.5922,20.6
50.5925,18
50.605,31.5
50.6484,20.2
50.6624,19.1
50.6757,20.3
50.6972,20.2
50.7101,18.7
50.7163,19.8
50.7184,18.9
50.7214,22.3
50.7528,28.3
50.7745,21.4
50.796,24.9
50.8061,18.4
50.81,21.9
50.8109,22.3
50.8195,21.2
50.8588,18
50.8627,30.6
50.8744,20.9
50.9347,15.4
50.942,24.9
50.9581,20.5
50.9902,27.1
51.0175,16.8
51.0185,20.5
51.0213,20.5
51.0221,20.9
51.0542,28.7
51.0585,23.1
51.0651,18
51.0915,18.8
51.0966,17.9
51.1435,28.2
51.1469,23.1
51.1479,20.4
51.159,19.7
51.1703,24.8
51.1721,24.9
51.1767,33.1
51.1781,20.5
51.1828,22
51.2251,24.3
51.2354,19.2
51.2357,18.3
51.2472,19.7
51.2647,19.6
51.2717,20.2
51.2783,19.4
51.2879,21
51.296,19.3
51.3181,18.8
51.3433,17.3
51.3507,22.1
51.3747,24.6
51.3871,30.4
51.4135,23.4
51.4152,19.2
51.4434,20.9
51.4491,20
51.4537,19
51.4546,22.4
51.4604,22.3
51.4656,18.4
51.471,20.9
51.4794,18.5
51.49,17.2
51.4919,20
51.4938,18.8
51.5317,34.4
51.541,17.1
51.5618,49.1
51.5642,19.2
51.5692,23.8
51.6006,20.7
51.6032,20.2
51.6048,19.9
51.6071,20.2
51.6082,18.5
51.647,20.8
51.651,21.5
51.6699,16.9
51.6711,21.2
51.6763,21.9
51.7263,16.7
51.7417,21
51.7428,27.2
51.753,23.3
51.7791,22.3
51.7915,33
51.795,20.7
51.8068,22.7
51.8375,19.9
51.8426,24.1
51.8457,22.5
51.8476,28.6
51.8665,17.5
51.875,19.8
51.9042,17.7
51.9194,23.9
51.9209,20
51.9257,25
51.9548,23
51.9579,24.6
51.9596,19.6
52.0229,21.7
52.0475,21.3
52.0652,19.6
52.1014,23.3
52.1196,18.3
52.1301,22.2
52.1349,23.6
52.147,22.5
52.1583,22.1
52.1594,21.2
52.1926,25.5
52.2087,18.4
52.2168,24.5
52.2176,20.6
52.2437,20.8
52.2528,17.6
52.2684,24.3
52.2692,18.5
52.2859,17.5
52.2926,17.9
52.308,23.5
52.3173,18.4
52.3469,24
52.3481,23.4
52.364,17.9
52.3839,32.8
52.4166,33.9
52.4215,20.3
52.4245,17.5
52.4269,18.9
52.4284,25.4
52.4311,27.7
52.4378,21.9
52.4427,21.1
52.4537,19.4
52.4552,19.9
52.4713,23.9
52.4785,22
52.4846,25.5
52.5181,19.7
52.5275,17.1
52.5305,16.4
52.5436,19
52.548,20.2
52.5649,19.8
52.58,18.4
52.6,18
52.6216,44.2
52.6288,33.4
52.631,41
52.64,17.8
52.6604,19.7
52.6834,17.5
52.7284,22.5
52.7461,26.5
52.7601,19.9
52.7676,19.9
52.785,20.3
52.7859,18
52.7935,44.4
52.7947,31.8
52.7953,62.9
52.7961,53.4
52.7962,51.4
52.7973,87
52.7978,57.5
52.7982,101.6
52.7986,136.3
52.799,90.4
52.7993,78.6
52.7998,98.2
52.8005,209.3
52.8011,40.6
52.8169,20.3
52.8175,17.6
52.8414,30.3
52.8565,27.5
52.8606,21.4
52.884,31.2
52.8873,18.1
52.947,17.5
52.9547,18.5
52.9688,18.4
52.9868,17.9
52.9893,21.6
52.9969,21.8
53.0005,18.6
53.034,19.7
53.0383,19
53.0412,27.6
53.0446,17
53.045,22.5
53.0499,31.3
53.0589,24.7
53.074,19.4
53.0776,19.5
53.0809,20.5
53.1016,23.3
53.1029,32.7
53.1108,20.7
53.1189,20.8
53.1326,21.1
53.1384,30.9
53.1436,26.3
53.1901,29.7
53.1933,19.4
53.2011,18
53.2085,17.8
53.216,17.4
53.2244,18.3
53.2619,20.8
53.2629,30.6
53.2722,25.6
53.3066,26.9
53.3096,30.1
53.3149,18.9
53.3164,20.5
53.3211,21.7
53.3219,18
53.3361,17.3
53.3545,23
53.3603,21.9
53.3629,23.1
53.3744,16.6
53.375,17.5
53.4118,24.4
53.4188,18.5
53.429,17.9
53.4657,18.5
53.4662,18.6
53.4722,32.4
53.4746,19.7
53.4821,31
53.5273,20
53.5279,25
53.5397,37.1
53.5487,35.4
53.557,18.5
53.5667,23.2
53.5955,23.6
53.6128,18
53.6348,19.8
53.6409,25.7
53.6439,18.1
53.6448,22.5
53.6793,18.8
53.6982,32.8
53.713,18.8
53.7352,33.1
53.7383,19
53.7587,23.4
53.7648,29.4
53.7728,20.4
53.7804,17.8
53.7836,35.1
53.7853,18.1
53.7901,17.5
53.7912,21.2
53.8001,18.2
53.8296,19.6
53.8354,19.1
53.8411,19.6
53.8623,19.8
53.87,21.1
53.884,24.9
53.8886,17.7
53.8968,18.8
53.9045,18.9
53.9105,16.6
53.9142,22.4
53.9475,36.5
53.9505,29.4
53.9567,23.5
53.9823,22
53.9964,20.3
54.0062,19.2
54.0121,18.3
54.0172,21.6
54.032,25.6
54.0355,17.7
54.0379,24.9
54.0511,18.6
54.0593,20.8
54.0881,20.9
54.0891,19.1
54.0963,20.3
54.1049,19.5
54.1117,19.3
54.1147,27.5
54.1155,23.5
54.1185,16.9
54.1329,17.7
54.1466,16.3
54.1708,16.8
54.1947,19.5
54.195,18.4
54.214,21.2
54.2243,27.3
54.226,19.6
54.2289,26.8
54.2529,18.7
54.2646,17.8
54.2896,18.8
54.3336,19.7
54.3429,22.2
54.3795,17.2
54.3975,17.7
54.3988,16.8
54.411,17.5
54.4217,18.5
54.4247,22.2
54.4259,18.4
54.4309,27.9
54.4349,21.4
54.4566,16.6
54.4728,25.3
54.4765,17.6
54.4831,18.8
54.5043,19.2
54.5046,24.7
54.5091,22.7
54.5487,26.6
54.596,20.7
54.606,19.1
54.6211,18.2
54.6308,22
54.6544,18.3
54.6597,19.7
54.6644,20.2
54.6823,21.5
54.6827,18.4
54.6952,20.1
54.7014,16.7
54.7032,23
54.7096,19
54.7202,26.9
54.7525,19.7
54.7718,28.7
54.7753,20.2
54.8034,20.7
54.805,21.9
54.8116,35.7
54.8131,17
54.819,21.9
54.8295,16.5
54.8443,17.1
54.8695,19.7
54.8738,17.9
54.8745,42.6
54.8809,20
54.886,22
54.8952,16.6
54.9162,17.6
54.952,23.3
54.9585,26.2
54.9651,36.6
54.9663,24.8
54.9859,20.7
54.9931,22.4
55.0122,21.4
55.053,26.8
55.0617,20.3
55.0741,19.5
55.0923,26
55.1042,34.7
55.1306,19.9
55.1439,23.2
55.181,24.8
55.1826,19.5
55.1947,25
55.2065,23.3
55.2249,17
55.2485,23.2
55.2744,30.4
55.2799,21.7
55.3137,20.4
55.3281,20.7
55.3494,20.2
55.3602,21.9
55.3634,18
55.3808,24.6
55.3816,19
55.4032,24
55.4082,21.2
55.4232,16.9
55.4287,17.4
55.4421,19.9
55.457,45.6
55.4608,19
55.464,19.2
55.4674,35.2
55.4783,19.7
55.5005,18.1
55.5566,18.3
55.5625,22.5
55.5673,18.6
55.5685,22.7
55.5814,18.2
55.583,19.1
55.5931,30.3
55.6031,25.1
55.6154,28.3
55.6171,47
55.6251,29.6
55.639,22.3
55.6426,20.3
55.6524,21.7
55.6584,19.3
55.6649,22.6
55.6898,19.3
55.7044,26.8
55.7387,19.8
55.7508,17.5
55.7815,20
55.7891,22.1
55.7936,28.9
55.8125,16.7
55.8181,51
55.8482,21.4
55.8596,21.3
55.8791,19.2
55.8927,29
55.8945,22.3
55.8972,20.8
55.9026,22.5
55.9141,21.6
55.9268,23.5
55.928,18.2
55.93,17.3
55.9363,18.2
55.9463,19
55.9474,21.7
55.9732,18.2
56.0099,20.4
56.0141,21.1
56.0206,35.2
56.0351,21.4
56.0511,17
56.0608,21.4
56.0639,18.8
56.0669,18
56.0705,23.9
56.0739,27
56.0816,30.4
56.0998,29.2
56.1036,30.9
56.1053,17.4
56.1149,28.2
56.1481,23.3
56.1563,31.4
56.1597,19.5
56.1663,18.4
56.1687,22.5
56.1902,19.1
56.2126,19.6
56.2231,17.8
56.2239,21.8
56.2348,19.4
56.237,26.8
56.2382,18.9
56.2403,24.4
56.2444,18.7
56.2458,18.1
56.2777,27.1
56.2837,18.8
56.2861,20
56.3034,18.6
56.3084,18
56.3546,17.8
56.3588,20.7
56.363,19.6
56.3656,17.9
56.3772,19.6
56.3835,21.1
56.3902,18.9
56.4116,18.5
56.4239,28.6
56.4404,22.3
56.4429,29.6
56.4449,21.3
56.45,19.8
56.4802,22.5
56.4854,17.5
56.5214,18.9
56.5324,30.4
56.5349,21.9
56.5389,22.6
56.5529,26
56.5766,24.6
56.5817,18.2
56.6113,21
56.6385,19.5
56.6933,16.6
