SPECTRUM - MS,
lav_396.RAW,
FTMS + p ESI Full ms [50.00-1000.00],
Scan #: 1-36,
RT: 0.01-1.96,
AV: 36,
m/z,Intensity

50.0159,19.2
50.0286,18.4
50.0412,20.3
50.0645,17.5
50.0745,17.9
50.0765,21.6
50.091,30.5
50.1097,16.9
50.1261,20.7
50.127,36.9
50.1279,24
50.1711,18.6
50.1948,21.4
50.2057,20.2
50.2095,22.8
50.2186,22.2
50.2415,16
50.2655,27.4
50.2741,21
50.2819,23.4
50.3023,19.9
50.3058,21.2
50.3168,24.3
50.3198,18.6
50.3427,17
50.3495,20.2
50.3686,21
50.3793,32
50.382,27.6
50.3934,20.5
50.3985,20.5
50.4108,18
50.4454,18.7
50.4623,39
50.497,17.7
50.5185,20.8
50.5189,19.4
50.5198,19.9
50.5242,19
50.5264,16.9
50.538,17.3
50.5393,19
50.5419,19.2
50.5423,25.5
50.5439,21.4
50.5455,17.2
50.5478,25.2
50.5744,18.5
50.5825,17.8
50.5844,20.1
50.6019,23.3
50.6089,22.3
50.6135,23.2
50.6204,24.5
50.6403,18.5
50.6467,24.1
50.654,20.4
50.6587,19.2
50.6646,29
50.6694,21.2
50.6822,18.1
50.7074,17.7
50.7385,20
50.7476,16.7
50.7722,32.6
50.7799,18.8
50.7901,34.8
50.7916,20.6
50.8258,20.5
50.8358,31
50.839,19.8
50.8401,19.6
50.8616,25.2
50.867,20.7
50.8821,17.3
50.9159,16.3
50.9205,17.9
50.9318,18.6
50.9325,18.8
50.9385,18.8
50.9518,17.4
50.9688,19.5
50.9803,19.8
50.9872,24
50.9899,17.1
50.9937,19.7
51.0083,25.1
51.0221,28.6
51.0347,43.7
51.0454,30.8
51.0959,17.8
51.0981,18.5
51.128,19.1
51.1357,20.8
51.1529,33.1
51.1556,19.2
51.1621,21.1
51.1715,21.8
51.1965,19.2
51.2013,18.9
51.2127,20.8
51.2187,26.3
51.2238,19.5
51.2358,36.5
51.2388,17.3
51.2405,19.3
51.2499,20.7
51.2634,19.6
51.2703,22.5
51.276,23.7
51.2783,19.9
51.2917,18.1
51.2952,19.6
51.3042,19.2
51.3126,18.5
51.3284,17.7
51.3321,16.9
51.3333,17.3
51.3469,24.4
51.347,26.8
51.3633,17.5
51.3776,16.5
51.396,20.7
51.4096,21
51.442,18.3
51.4634,25.3
51.4816,19.1
51.4956,18.8
51.5486,26.3
51.5587,20.5
51.5657,22.8
51.5662,18.4
51.5679,19.8
51.5705,17.7
51.5749,19
51.5795,17.7
51.591,17.4
51.6085,24.8
51.6093,32.2
51.6315,18
51.6528,28.7
51.6629,17
51.6992,18.6
51.7077,23.2
51.7107,18.2
51.7204,23.5
51.748,17.2
51.7508,23.2
51.7608,29.9
51.769,26.6
51.7704,19.6
51.7725,17.8
51.775,18
51.7775,21.3
51.7916,19.9
51.7972,30.1
51.8207,22.1
51.844,26.8
51.8485,29.7
51.8732,19.1
51.8794,25.7
51.8854,19
51.8968,17.8
51.8986,21
51.8994,17.9
51.9089,20.3
51.912,19.2
51.9204,19.7
51.921,18.4
51.9693,26.2
51.9725,22.5
51.9922,18.7
51.9966,19.6
52.0279,19.1
52.0372,18.3
52.0473,24.4
52.0506,21.5
52.0624,21.1
52.085,30.1
52.0907,25.7
52.1495,17.9
52.1527,20.4
52.1788,20.5
52.2458,28.3
52.2547,19.5
52.2569,24.9
52.2605,20.2
52.2849,22
52.2864,20.1
52.2967,24
52.307,19.3
52.308,21.3
52.3114,21.3
52.3132,19.5
52.3143,19.6
52.36,20.4
52.3655,18.4
52.378,20.8
52.4005,17.8
52.4389,18.7
52.4951,23
52.4956,18.6
52.5034,28.5
52.5296,23.8
52.5389,20.3
52.5401,24.1
52.5421,24.4
52.547,20.1
52.5497,18.5
52.555,23.6
52.5568,18.7
52.5905,18.2
52.6039,17.3
52.616,18.3
52.6409,28.1
52.6507,31.9
52.6552,19.8
52.6662,28.6
52.6873,21.1
52.7012,19.6
52.7142,18.5
52.7155,22.7
52.737,28.9
52.7376,18.4
52.7414,32.1
52.7445,19.9
52.7448,29.3
52.7517,30.7
52.7775,19.7
52.7903,21
52.7908,17
52.8019,18.3
52.8048,19.7
52.8058,24
52.8105,32.1
52.8153,76.7
52.8159,101.5
52.8167,119.1
52.8173,42.4
52.818,122.3
52.8189,183.4
52.8195,343.8
52.8198,205.5
52.8202,99.3
52.821,81.3
52.8223,45.2
52.8351,16.8
52.8406,22.9
52.8437,18.3
52.8492,22.4
52.8522,20.8
52.8562,18.8
52.8576,19.9
52.8586,22
52.8753,17.6
